gsis_id,name,position,team,height,weight,age,college,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034854,KhaDarel Hodge,WR,ATL,74.0,210.0,30.0,Prairie View A&M,00-0034854,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,131.0,1,0.0,0.0,126.0,89.0,6.0,8.256850501289591,0,11.537650755042058,0.357675655951518,0.29799019625127116,0.7451066213031668,1.0,25.1,32.1,6,0.05405405405405406,0.0626865671641791,0.11866666666666667,0.13123033481242435,0.0770135214579659,0.1,0.07792207792207792,0.08045977011494253,0.08850676072898295,0.08161081716637272,0.5900900900900901,0.055676969507753145
00-0034860,Dante Pettis,WR,NOS,73.0,195.0,29.2,Washington,00-0034860,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,28,120.0,1,0.0,0.0,282.0,36.0,8.0,-2.8346817793437045,1,3.356114799742986,0.9005799975504877,1.0691383884919377,2.099266868270088,0.0,20.0,32.0,8,0.10687022900763359,0.12714156898106402,0.04013377926421405,0.2620185986963016,0.06841505131128849,0.1,0.0975609756097561,0.09782608695652174,0.08420752565564424,0.07473204104903079,0.4580152671755725,0.0534973920021399
00-0034928,Steven Sims,WR,BAL,70.0,176.0,27.8,Kansas,00-0034928,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.4984673885628581,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035021,Ashton Dulin,WR,IND,74.0,215.0,27.7,Malone University,00-0035021,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,45.0,0,0.0,0.0,2.0,3.0478348499163985,0,2,8,67.0,1,0.0,0.0,154.0,43.0,2.0,-6.190151987073477,0,3.383771929824561,0.3145551153870339,0.5144771629134367,0.8319666871199565,0.0,17.2,19.2,9,0.02962962962962963,0.05697373288938217,0.05810810810810811,0.09002343075595018,0.03513371788148925,0.1,0.024390243902439025,0.03260869565217391,0.06756685894074463,0.04810697430519141,0.24814814814814815,0.03022289384208538
00-0035140,Mecole Hardman,WR,KCC,70.0,187.0,26.8,Georgia,00-0035140,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,62.0,1,0.0,0.0,2.0,5.664417406602297,0,12,14,90.0,0,0.0,0.0,-14.0,99.0,6.0,4.308099643734749,0,18.142857142857142,0.4194212523719165,-0.09245264346108989,0.5644150281351118,0.0,21.200000000000003,33.2,7,0.05384615384615385,-0.008871989860583017,0.09658536585365854,0.07367163888076436,0.05087620124364047,0.0,0.05714285714285714,0.05128205128205128,0.025438100621820236,0.04070096099491238,0.34615384615384615,0.04973335730121637
00-0035298,Scotty Miller,WR,PIT,69.0,174.0,27.4,Bowling Green,00-0035298,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,69.0,0,0.0,0.0,106.0,33.0,2.0,4.492800009553321,0,4.288888888888889,0.3528759173920464,0.4946759293701745,0.8755870266471918,0.0,6.9,11.9,4,0.08333333333333333,0.13333333333333333,0.08847184986595175,0.2316666666666667,0.08529048207663782,0.0,0.0625,0.05405405405405406,0.04264524103831891,0.06823238566131026,0.6388888888888888,0.04061987984707809
00-0035341,Trenton Irwin,WR,FA,73.0,200.0,29.1,Stanford,00-0035341,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,10,15.0,0,0.0,0.0,62.0,4.0,1.0,-6.57105825309387,0,1.4782608695652173,0.30024091028147826,0.31313728105191296,0.6695574621585564,0.0,1.5,4.5,4,0.07092198581560284,0.0696629213483146,0.009153318077803204,0.16211331580205596,0.016538037486218304,0.0,0.0196078431372549,0.01694915254237288,0.008269018743109152,0.013230429988974644,0.10638297872340426,0.013267291703520255
00-0035544,Tom Kennedy,WR,FA,70.0,195.0,28.5,Bryant,00-0035544,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-2.2307364916196093,0,0.0,0.018867924528301886,0.02894736842105263,0.04856504468718967,0.0,0.0,0.0,1,0.017857142857142856,0.02894736842105263,0.0,0.04994360902255639,0.0,,0.0,0.0,,,0.0,0.0
00-0035602,Alex Bachman,WR,FA,72.0,190.0,28.6,Wake Forest,00-0035602,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,31.0,0,0.0,0.0,21.0,10.0,2.0,1.0225745011121035,0,1.4761904761904763,0.08108108108108109,0.11475409836065574,0.20194949047408065,0.0,3.1,6.1,1,0.075,0.08823529411764706,0.06896551724137931,0.18308823529411766,0.13656387665198239,0.0,0.18181818181818182,0.16666666666666666,0.06828193832599119,0.10925110132158591,0.775,0.08190118152524167
00-0035639,Parris Campbell,WR,FA,72.0,208.0,27.5,Ohio State,00-0035639,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,30.0,1,0.0,0.0,34.0,9.0,1.0,0.38846751931123435,0,2.881818181818182,0.3237386908786503,0.18913959131350436,0.6180057502374285,0.0,9.0,15.0,4,0.0784313725490196,0.042131350681536554,0.02601156069364162,0.15135213936875866,0.042796005706134094,0.3333333333333333,0.03333333333333333,0.06060606060606061,0.18806466951973372,0.10090347123157395,0.29411764705882354,0.04845900368288428
