gsis_id,name,position,team,height,weight,age,college,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0036875,Rhamondre Stevenson,RB,NEP,72.0,227.0,26.9,Oklahoma,00-0036875,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,207,801.0,7,6.0,3.0,40.0,-37.85575295822521,0,33,41,168.0,1,1.0,0.0,-41.0,237.0,8.0,5.279687382501455,2,12.842093200916729,1.3681931959628797,-0.1626857666794449,1.938409757268708,0.0,142.9,175.9,15,0.08798283261802575,-0.012301230123012302,0.1582109479305741,0.12213326482862878,0.05876180482686254,0.07142857142857142,0.05673758865248227,0.05806451612903226,0.06509518812771697,0.061295158147204314,0.3605150214592275,0.16637345591434463
00-0036893,Najee Harris,RB,PIT,73.0,242.0,26.8,Alabama,00-0036893,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,263,1043.0,6,0.0,0.0,50.0,-16.964777819695882,0,36,48,283.0,0,0.0,0.0,-70.0,329.0,13.0,4.2299297556164674,0,-39.426465201465206,1.6755720685846551,-0.3640289910079051,2.258537809171449,0.0,168.60000000000002,204.6,17,0.09619238476953908,-0.017739483020780537,0.19963592233009708,0.1300969907376842,0.07845855281397283,0.0,0.08227848101265822,0.07262569832402235,0.03922927640698642,0.06276684225117828,0.5671342685370742,0.15609026686400465
00-0036973,Travis Etienne,RB,JAC,70.0,215.0,26.0,Clemson,00-0036973,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,150,558.0,2,1.0,1.0,31.0,-26.5625049911323,0,39,52,254.0,0,0.0,0.0,4.0,296.0,13.0,-4.942616414753479,0,-39.51356421356421,1.6574058856907723,0.011862299421041611,2.4944124381308876,0.0,91.2,130.2,15,0.10526315789473684,0.0009606147934678194,0.193717277486911,0.15866322867687951,0.07898009950248756,0.0,0.08609271523178808,0.07784431137724551,0.03949004975124378,0.06318407960199006,0.5141700404858299,0.11896495011147251
00-0036997,Javonte Williams,RB,DEN,70.0,220.0,24.7,North Carolina,00-0036997,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,139,513.0,4,2.0,2.0,30.0,-23.895121423681424,0,52,70,346.0,0,0.0,0.0,-29.0,395.0,14.0,-5.536315441112963,0,-19.125213095991086,2.170545775595702,-0.3259586593705508,3.0276476018341674,0.0,105.9,157.9,17,0.12280701754385964,-0.0070217917675544795,0.18890483022477284,0.17859309290174588,0.09086134453781512,0.0,0.08139534883720931,0.06930693069306931,0.04543067226890756,0.0726890756302521,0.6070175438596491,0.10988781560560086
00-0037228,Jaylen Warren,RB,PIT,68.0,215.0,26.2,Oklahoma State,00-0037228,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,120,511.0,1,1.0,1.0,28.0,-14.24301524644535,0,38,47,310.0,0,1.0,0.0,-4.0,315.0,16.0,1.6996221386777375,0,27.21904761904762,1.761759910329819,-0.05680687895214122,2.6028750502282296,0.0,86.10000000000001,124.10000000000001,15,0.10755148741418764,-0.0011788977306218685,0.22245762711864406,0.16038411293678398,0.0985691573926868,0.0,0.11428571428571428,0.10126582278481013,0.0492845786963434,0.07885532591414945,0.7093821510297483,0.10786614515428075
00-0037248,James Cook,RB,BUF,71.0,190.0,25.3,Georgia,00-0037248,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,207,1009.0,16,1.0,0.0,48.0,10.634690047765616,0,32,38,258.0,2,0.0,0.0,37.0,260.0,14.0,12.76044623713824,0,33.692156862745094,1.2491387276738022,0.2027387140141374,2.0156251913205994,0.0,234.70000000000002,266.7,16,0.07676767676767676,0.009115545700911555,0.12369172216936251,0.12244395171224438,0.0692989524576954,0.07142857142857142,0.08187134502923976,0.08040201005025126,0.07036376194313342,0.06972487625187061,0.5212121212121212,0.17940025023207004
00-0037256,Rachaad White,RB,TBB,72.0,214.0,26.0,Arizona State,00-0037256,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,613.0,3,2.0,2.0,35.0,-15.70941083794321,0,51,57,393.0,6,1.0,1.0,-109.0,516.0,18.0,11.230088003091899,0,-43.76242843178327,1.6949905297497114,-0.7036565983627344,2.049926175770653,0.0,148.6,199.6,15,0.11332007952286283,-0.031214203894616266,0.23966558290757084,0.14500875616860123,0.09926749179085628,0.17142857142857143,0.09090909090909091,0.10300429184549356,0.13534803160971387,0.11369970771839932,0.7813121272365805,0.13086293484389547
00-0037263,Tyler Allgeier,RB,ATL,71.0,225.0,24.7,BYU,00-0037263,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,137,644.0,3,0.0,0.0,43.0,4.432002475501388,1,13,13,88.0,0,0.0,0.0,-5.0,93.0,2.0,3.430491410394623,0,-12.692857142857143,0.3644365205964437,-0.02914960651618631,0.5262500563333352,0.0,93.2,106.2,17,0.023255813953488372,-0.0011195700850873264,0.047497446373850866,0.033988064862162694,0.02054634601914546,0.0,0.010101010101010102,0.0091324200913242,0.01027317300957273,0.01643707681531637,0.15742397137745975,0.07226849583537481
00-0037267,Jerome Ford,RB,CLE,70.0,210.0,25.3,Cincinnati,00-0037267,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,104,565.0,3,0.0,0.0,25.0,5.03220676237048,0,37,43,225.0,0,0.0,0.0,-15.0,294.0,10.0,-4.887466751863961,0,-6.590662931839402,1.2041609372772004,-0.16890379102836067,1.6880087521959481,0.0,97.0,134.0,14,0.08052434456928839,-0.0036372453928225023,0.20660576247364723,0.11787672053967459,0.07293354943273905,0.0,0.06993006993006994,0.06369426751592357,0.03646677471636953,0.05834683954619124,0.42134831460674155,0.12879661668589004
00-0037525,Jordan Mason,RB,SFO,71.0,223.0,25.6,Georgia Tech,00-0037525,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,153,789.0,3,3.0,1.0,37.0,-5.442399821147765,0,11,14,91.0,0,0.0,0.0,52.0,59.0,5.0,4.628490873175906,0,5.771428571428571,0.49107509847915853,0.1718292141116321,0.8568930975968803,0.0,104.0,115.0,12,0.039660056657223795,0.017339113037679228,0.050643776824034335,0.07336137541597908,0.03131452167928424,0.0,0.03759398496240601,0.034013605442176874,0.01565726083964212,0.025051617343427392,0.2577903682719547,0.11681768314981106
00-0037746,Brian Robinson,RB,WAS,73.0,228.0,25.8,Alabama,00-0037746,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,187,799.0,8,2.0,2.0,47.0,-12.081065748527804,0,20,25,159.0,0,0.0,0.0,-23.0,179.0,4.0,-2.825956794258688,0,-3.166666666666667,0.8369955482071921,-0.13564081029939407,1.1605447551012125,0.0,139.8,159.8,14,0.0576036866359447,-0.006828978622327791,0.11243718592964824,0.08094234705605483,0.048892988929889296,0.0,0.024844720496894408,0.021505376344086023,0.024446494464944648,0.03911439114391144,0.3663594470046083,0.11749308864184461
00-0037840,Kyren Williams,RB,LAR,69.0,202.0,24.4,Notre Dame,00-0037840,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,316,1299.0,14,5.0,3.0,85.0,-23.520875505493482,0,34,40,182.0,2,0.0,0.0,-32.0,195.0,6.0,-2.922344909516283,0,7.169981102488842,1.255311964912215,-0.2074159014318751,1.7377768163660101,0.0,238.1,272.1,16,0.07722007722007722,-0.008198821419420958,0.11297798377752027,0.10927105869457905,0.04837852206273259,0.1,0.03409090909090909,0.04081632653061224,0.0741892610313663,0.058702817650186076,0.35135135135135137,0.20854090344732448
00-0038120,Breece Hall,RB,NYJ,71.0,217.0,23.6,Iowa State,00-0038120,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,209,876.0,5,5.0,1.0,40.0,-22.018763753843345,2,57,76,483.0,3,1.0,1.0,19.0,496.0,15.0,-1.4884487913530977,0,22.110768398268398,2.2607479979744256,0.028988313082681558,3.4114138161195156,0.0,183.9,240.9,16,0.13380281690140844,0.004927385892116182,0.24701195219123506,0.20464613406580562,0.1313570845798205,0.1,0.08196721311475409,0.08450704225352113,0.11567854228991026,0.12508566766385643,0.8503521126760564,0.17836781234728785
00-0038134,Kenneth Walker III,RB,SEA,69.0,211.0,24.2,Michigan State,00-0038134,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,153,573.0,7,1.0,0.0,28.0,-12.14276360382394,0,46,53,299.0,1,0.0,0.0,-63.0,363.0,19.0,4.8765650785128605,0,-15.668470418470418,1.5037098548240166,-0.32838764302633794,2.0256934321175883,0.0,135.20000000000002,181.2,11,0.1318407960199005,-0.021553198768388643,0.2563559322033898,0.18051863501513984,0.10053799596503027,0.07142857142857142,0.12666666666666668,0.12195121951219512,0.08598328369680085,0.09471611105773851,0.7437810945273632,0.1866002100797067
